date,voteno,bill,vote,mpid,first_name,surname,party,url
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40649,Gemma,Doyle,Lab,http://publicwhip.com/mp.php?mpid=40649
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40607,Jackie,Doyle-Price,Con,http://publicwhip.com/mp.php?mpid=40607
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40543,Richard,Drax,Con,http://publicwhip.com/mp.php?mpid=40543
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40081,Jack,Dromey,Lab,http://publicwhip.com/mp.php?mpid=40081
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40503,James,Duddridge,Con,http://publicwhip.com/mp.php?mpid=40503
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40057,Michael,Dugher,Lab,http://publicwhip.com/mp.php?mpid=40057
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40515,Alan,Duncan,Con,http://publicwhip.com/mp.php?mpid=40515
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40167,Iain,Duncan Smith,Con,http://publicwhip.com/mp.php?mpid=40167
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40378,Philip,Dunne,Con,http://publicwhip.com/mp.php?mpid=40378
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40264,Mark,Durkan,SDLP,http://publicwhip.com/mp.php?mpid=40264
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40626,Angela,Eagle,Lab,http://publicwhip.com/mp.php?mpid=40626
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40267,Maria,Eagle,Lab,http://publicwhip.com/mp.php?mpid=40267
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40150,Jonathan,Edwards,PC,http://publicwhip.com/mp.php?mpid=40150
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40246,Clive,Efford,Lab,http://publicwhip.com/mp.php?mpid=40246
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40592,Julie,Elliott,Lab,http://publicwhip.com/mp.php?mpid=40592
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40456,Michael,Ellis,Con,http://publicwhip.com/mp.php?mpid=40456
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40064,Jane,Ellison,Con,http://publicwhip.com/mp.php?mpid=40064
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40370,Louise,Ellman,Lab,http://publicwhip.com/mp.php?mpid=40370
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40105,Tobias,Ellwood,Con,http://publicwhip.com/mp.php?mpid=40105
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40209,Charlie,Elphicke,Con,http://publicwhip.com/mp.php?mpid=40209
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40437,Natascha,Engel,Lab,http://publicwhip.com/mp.php?mpid=40437
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40522,Bill,Esterson,Lab,http://publicwhip.com/mp.php?mpid=40522
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40141,George,Eustice,Con,http://publicwhip.com/mp.php?mpid=40141
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40336,Chris,Evans,Lab,http://publicwhip.com/mp.php?mpid=40336
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40640,Graham,Evans,Con,http://publicwhip.com/mp.php?mpid=40640
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40146,Jonathan,Evans,Con,http://publicwhip.com/mp.php?mpid=40146
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40498,Nigel,Evans,Con,http://publicwhip.com/mp.php?mpid=40498
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40078,David,Evennett,Con,http://publicwhip.com/mp.php?mpid=40078
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40367,Michael,Fabricant,Con,http://publicwhip.com/mp.php?mpid=40367
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40524,Michael,Fallon,Con,http://publicwhip.com/mp.php?mpid=40524
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40422,Paul,Farrelly,Lab,http://publicwhip.com/mp.php?mpid=40422
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40656,Tim,Farron,LDem,http://publicwhip.com/mp.php?mpid=40656
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40321,Lynne,Featherstone,LDem,http://publicwhip.com/mp.php?mpid=40321
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40079,Frank,Field,Lab,http://publicwhip.com/mp.php?mpid=40079
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40172,Mark,Field,Con,http://publicwhip.com/mp.php?mpid=40172
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40484,Jim,Fitzpatrick,Lab,http://publicwhip.com/mp.php?mpid=40484
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40583,Robert,Flello,Lab,http://publicwhip.com/mp.php?mpid=40583
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40206,Caroline,Flint,Lab,http://publicwhip.com/mp.php?mpid=40206
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40424,Paul,Flynn,Lab,http://publicwhip.com/mp.php?mpid=40424
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40062,Don,Foster,LDem,http://publicwhip.com/mp.php?mpid=40062
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40384,Yvonne,Fovargue,Lab,http://publicwhip.com/mp.php?mpid=40384
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40445,Liam,Fox,Con,http://publicwhip.com/mp.php?mpid=40445
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40034,Hywel,Francis,Lab,http://publicwhip.com/mp.php?mpid=40034
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40491,Mark,Francois,Con,http://publicwhip.com/mp.php?mpid=40491
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40396,George,Freeman,Con,http://publicwhip.com/mp.php?mpid=40396
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40261,Mike,Freer,Con,http://publicwhip.com/mp.php?mpid=40261
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40551,Lorraine,Fullbrook,Con,http://publicwhip.com/mp.php?mpid=40551
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40067,Richard,Fuller,Con,http://publicwhip.com/mp.php?mpid=40067
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40447,Roger,Gale,Con,http://publicwhip.com/mp.php?mpid=40447
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40690,George,Galloway,Res,http://publicwhip.com/mp.php?mpid=40690
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40329,Mike,Gapes,Lab,http://publicwhip.com/mp.php?mpid=40329
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40114,Barry,Gardiner,Lab,http://publicwhip.com/mp.php?mpid=40114
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40297,Edward,Garnier,Con,http://publicwhip.com/mp.php?mpid=40297
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40678,Mark,Garnier,Con,http://publicwhip.com/mp.php?mpid=40678
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40559,David,Gauke,Con,http://publicwhip.com/mp.php?mpid=40559
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40572,Andrew,George,LDem,http://publicwhip.com/mp.php?mpid=40572
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40097,Nick,Gibb,Con,http://publicwhip.com/mp.php?mpid=40097
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40569,Stephen,Gilbert,LDem,http://publicwhip.com/mp.php?mpid=40569
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40164,Cheryl,Gillan,Con,http://publicwhip.com/mp.php?mpid=40164
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40238,Sheila,Gilmore,Lab,http://publicwhip.com/mp.php?mpid=40238
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40451,Pat,Glass,Lab,http://publicwhip.com/mp.php?mpid=40451
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40518,John,Glen,Con,http://publicwhip.com/mp.php?mpid=40518
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40448,Mary,Glindon,Lab,http://publicwhip.com/mp.php?mpid=40448
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40082,Roger,Godsiff,Lab,http://publicwhip.com/mp.php?mpid=40082
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40679,Paul,Goggins,Lab,http://publicwhip.com/mp.php?mpid=40679
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40500,Zac,Goldsmith,Con,http://publicwhip.com/mp.php?mpid=40500
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40089,Helen,Goodman,Lab,http://publicwhip.com/mp.php?mpid=40089
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40519,Robert,Goodwill,Con,http://publicwhip.com/mp.php?mpid=40519
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40593,Michael,Gove,Con,http://publicwhip.com/mp.php?mpid=40593
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40279,Richard,Graham,Con,http://publicwhip.com/mp.php?mpid=40279
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40383,Helen,Grant,Con,http://publicwhip.com/mp.php?mpid=40383
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40455,James,Gray,Con,http://publicwhip.com/mp.php?mpid=40455
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40250,Chris,Grayling,Con,http://publicwhip.com/mp.php?mpid=40250
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40514,Tom,Greatrex,Lab,http://publicwhip.com/mp.php?mpid=40514
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40049,Damian,Green,Con,http://publicwhip.com/mp.php?mpid=40049
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40589,Kate,Green,Lab,http://publicwhip.com/mp.php?mpid=40589
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40490,Justine,Greening,Con,http://publicwhip.com/mp.php?mpid=40490
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40462,Lilian,Greenwood,Lab,http://publicwhip.com/mp.php?mpid=40462
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40065,Dominic,Grieve,Con,http://publicwhip.com/mp.php?mpid=40065
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40375,Nia,Griffith,Lab,http://publicwhip.com/mp.php?mpid=40375
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40133,Andrew,Griffiths,Con,http://publicwhip.com/mp.php?mpid=40133
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40332,Ben,Gummer,Con,http://publicwhip.com/mp.php?mpid=40332
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40200,Andrew,Gwynne,Lab,http://publicwhip.com/mp.php?mpid=40200
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40232,Sam,Gyimah,Con,http://publicwhip.com/mp.php?mpid=40232
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40499,William,Hague,Con,http://publicwhip.com/mp.php?mpid=40499
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40414,Peter,Hain,Lab,http://publicwhip.com/mp.php?mpid=40414
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40298,Robert,Halfon,Con,http://publicwhip.com/mp.php?mpid=40298
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40168,Duncan,Hames,LDem,http://publicwhip.com/mp.php?mpid=40168
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40402,David,Hamilton,Lab,http://publicwhip.com/mp.php?mpid=40402
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40355,Fabian,Hamilton,Lab,http://publicwhip.com/mp.php?mpid=40355
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40512,Philip,Hammond,Con,http://publicwhip.com/mp.php?mpid=40512
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40659,Stephen,Hammond,Con,http://publicwhip.com/mp.php?mpid=40659
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40652,Matthew,Hancock,Con,http://publicwhip.com/mp.php?mpid=40652
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40486,Mike,Hancock,LDem,http://publicwhip.com/mp.php?mpid=40486
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40162,Greg,Hands,Con,http://publicwhip.com/mp.php?mpid=40162
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40199,David,Hanson,Lab,http://publicwhip.com/mp.php?mpid=40199
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40140,Harriet,Harman,Lab,http://publicwhip.com/mp.php?mpid=40140
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40263,Mark,Harper,Con,http://publicwhip.com/mp.php?mpid=40263
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40637,Richard,Harrington,Con,http://publicwhip.com/mp.php?mpid=40637
